fips,county,state,iso_3166_2,total_homeowners,total_mortgages,predicted_foreclosure_rate,white_ho_share,RGDP_2012,unemp_rate,api_total_med_owner_cost,api_w_mort_med_owner_cost,api_w_o_mort_med_owner_cost,api_share_never_married,api_share_married,api_share_divorced,api_share_separated,api_share_widowed,api_share_other_than_married,api_share_less_hs,api_share_hs_or_equiv,api_share_some_col_or_assoc,api_share_bachelor,api_share_grad_or_prof,api_month_med_income,api_cost_to_income_ratio
21117,Kenton County,Kentucky,KY,41975,30164,0.001,0.955,7088145,0.0338753693136967,1083,1288,433,0.326856524324242,0.472786730291342,0.128138673334045,0.0172426935801076,0.0549753784702636,0.527213269708658,0.10377418045723,0.28479054876674,0.294250800378771,0.195409658655364,0.121774811741895,2741,0.395111273257935
19123,Mahaska County,Iowa,IA,6470,3510,0.004,0.977,904406,0.0245114276250414,714,1081,410,0.253383625471489,0.550088750832039,0.120645662303084,0.012147770135345,0.063734191258043,0.449911249167961,0.0763030983682368,0.398493757019224,0.301975292330052,0.158750082579111,0.0644777697033758,2262.5,0.315580110497238
47015,Cannon County,Tennessee,TN,3873,1882,0.009,0.971,236379,0.0303075768942236,592,1103,382,0.215511142553944,0.546957905907322,0.133445348425893,0.0275026529890343,0.0765829501238062,0.453042094092678,0.161457276233002,0.442053988228131,0.240207022528922,0.0968134767607063,0.0594682362492389,2271.83333333333,0.260582495781675
38011,Bowman County,North Dakota,ND,854,439,0.003,0.993,248981,0.014985590778098,584,1133,403,0.25229863920559,0.606840750275837,0.0448694372931225,0.0114012504597278,0.0845899227657227,0.393159249724163,0.107575078440161,0.337516808606006,0.309726580008965,0.199013895114299,0.0461676378305693,2815.91666666667,0.207392500961794
38083,Sheridan County,North Dakota,ND,390,159,0.012,0.991,45299,0.0411160058737151,474,958,415,0.148214285714286,0.636607142857143,0.100892857142857,0.0107142857142857,0.103571428571429,0.363392857142857,0.113441372735939,0.380362249761678,0.364156339370829,0.13441372735939,0.00762631077216397,2616.83333333333,0.181134959556716
48375,Potter County,Texas,TX,24210,12736,0.012,0.572,7717554,0.0274546904854657,748,1112,386,0.317267730960482,0.455765506411934,0.128343365611097,0.0357707406438105,0.0628526563726773,0.544234493588066,0.228252266053875,0.323209498276522,0.303000127665007,0.101787310098302,0.0437507979062939,2121.41666666667,0.352594571237773
31065,Furnas County,Nebraska,NE,1395,673,0.009,0.957,235566,0.0282658517952636,593,957,436,0.192906781691828,0.605559549484783,0.102084831056794,0.00551162233405224,0.0939372154325425,0.394440450515217,0.110053206384766,0.319798375805097,0.380845701484178,0.153458415009801,0.0358443013161579,2268.25,0.261435027003196
28135,Tallahatchie County,Mississippi,MS,3315,1501,0.017,0.512,271777,0.0573129884629699,456,839,326,0.461499578770008,0.292502106149958,0.122662173546757,0.0433024431339511,0.080033698399326,0.707497893850042,0.301576146973195,0.285915068768196,0.309808252183516,0.0691697620720811,0.0335307700030117,1526.25,0.298771498771499
41019,Douglas County,Oregon,OR,31297,16916,0.02,0.921,3494914,0.0481564438318401,824,1312,424,0.234998338686455,0.524997231144091,0.145099125041533,0.0197253294938531,0.075179975634068,0.475002768855909,0.104221047940409,0.321296237346406,0.403819952887248,0.106232889794359,0.0644298720315783,2056.66666666667,0.400648298217179
29013,Bates County,Missouri,MO,4931,3183,0.008,0.972,412091,0.0399845221204695,727,1121,400,0.216422513492675,0.593600616808018,0.105011565150347,0.0141094834232845,0.0708558211256746,0.406399383191982,0.130339938193056,0.442101436102527,0.263315760770769,0.10861661516088,0.0556262497727686,2207.75,0.329294530630733
55001,Adams County,Wisconsin,WI,6242,3621,0.006,0.968,469877,0.048389072644861,760,1154,468,0.227809633027523,0.530905963302752,0.138474770642202,0.0190366972477064,0.0837729357798165,0.469094036697248,0.131398990221768,0.415926375663066,0.312647791908992,0.0913274110053045,0.0486994312008692,2078.33333333333,0.365677626303128
53057,Skagit County,Washington,WA,35420,22033,0.011,0.882,7765443,0.054638900640875,1264,1703,566,0.258438257374239,0.537260349549763,0.132785560875648,0.0137534235778605,0.0577624086224902,0.462739650450238,0.0995356303388179,0.261973284412085,0.378776586596342,0.166198475032965,0.0935160236197902,2681.66666666667,0.471348663766314
06085,Santa Clara County,California,CA,358619,250886,0.007,0.459,318100028,0.0251448173198278,2619,3381,795,0.335412931494671,0.532100691779014,0.0760153939941325,0.0144651126638149,0.0420058700683685,0.467899308220987,0.116651791849204,0.143330569788566,0.222948596557197,0.275371379643095,0.241697662161938,3965.33333333333,0.660474108944183
13017,Ben Hill County,Georgia,GA,4263,2117,0.023,0.647,505476,0.0562762653023936,607,951,380,0.375410673870191,0.411769000511061,0.0930860772431919,0.0417609695553771,0.0779732788201796,0.588230999488939,0.176072636638775,0.451575574149902,0.262595691650347,0.0734377781734022,0.0363183193875734,1732.91666666667,0.350276508776147
18047,Franklin County,Indiana,IN,6940,4554,0.01,0.991,547209,0.0340141942184525,812,1253,402,0.257162898613284,0.586251551286894,0.0909189014190903,0.00787783952948794,0.0577888091512437,0.413748448713106,0.12564675822421,0.425806451612903,0.23679335675503,0.14263813478122,0.0691152986266369,2570.91666666667,0.315840653463421
22123,West Carroll Parish,Louisiana,LA,2846,1025,0.019,0.833,202246,0.102444383411151,350,886,252,0.260210293303819,0.488544548976204,0.139679026009961,0.0206972883231876,0.090868843386829,0.511455451023796,0.214120072146354,0.451558876578202,0.220304045349137,0.0800051533110023,0.0340118526153053,1742.08333333333,0.200908873475246
26067,Ionia County,Michigan,MI,18318,10397,0.007,0.961,1528792,0.0344510190664037,851,1146,449,0.311343554112227,0.487878559021222,0.135167283437807,0.0133675704251945,0.0522430330035496,0.512121440978778,0.100908059023837,0.391963677639047,0.345811577752554,0.111418842224745,0.0498978433598184,2489.83333333333,0.341789945779504
37185,Warren County,North Carolina,NC,5219,2735,0.021,0.494,283683,0.0563574938574939,579,1111,390,0.363500028840053,0.372094364653631,0.124069908288631,0.0338005421929976,0.106535156024687,0.627905635346369,0.183996722878405,0.359322728203728,0.296784324435038,0.108145012630573,0.0517512118522564,1821.5,0.317869887455394
45015,Berkeley County,South Carolina,SC,52203,35518,0.026,0.713,7395746,0.0247464503042596,1086,1358,415,0.300110761970118,0.506663777223968,0.113663452161664,0.0307725647415755,0.0487894439026739,0.493336222776032,0.105271116871895,0.292330957010153,0.355555555555556,0.162734931950745,0.0841074386116512,2587.91666666667,0.419642569634519
13045,Carroll County,Georgia,GA,27978,16969,0.013,0.824,4253711,0.0360774905106353,870,1156,372,0.30537335188498,0.493363369332362,0.11944830937079,0.0236864771748493,0.0581284922370194,0.506636630667638,0.155028916095016,0.340478392292722,0.294764737546756,0.132172088722033,0.0775558653434735,2132.75,0.407924041730161
37093,Hoke County,North Carolina,NC,12230,6772,0.025,0.472,974271,0.0490726817042607,969,1202,384,0.327793073833641,0.478087347495517,0.101543358003486,0.0364495188057289,0.0561267018616282,0.521912652504484,0.128970427163198,0.282280637702324,0.400480710721675,0.123220153340635,0.0650480710721675,2191.58333333333,0.442146089204913
20149,Pottawatomie County,Kansas,KS,3846,2339,0.013,0.944,1166518,0.029254256254496,1041,1469,485,0.241390895346884,0.615711965955541,0.0761520801836609,0.0106948877316759,0.0560501707822387,0.384288034044459,0.0598709850826502,0.293844913318102,0.306141647628007,0.222550732428437,0.117591721542803,2871.16666666667,0.362570383700005
28033,DeSoto County,Mississippi,MS,46309,31691,0.014,0.749,5023485,0.0450038713007571,1028,1287,410,0.299123627766786,0.505217521730746,0.116135391296274,0.0228271039718875,0.0566963552343064,0.494782478269254,0.097121051442082,0.289372576971889,0.361624450200796,0.166469637175988,0.0854122842092453,2697.41666666667,0.381105378602984
42001,Adams County,Pennsylvania,PA,30353,19232,0.016,0.957,3540312,0.0326772916889507,1159,1565,553,0.264639679040855,0.552849795318568,0.102212425504123,0.0168876759618861,0.0634104241745682,0.447150204681432,0.115493890160814,0.397415386312857,0.262529997517447,0.127272225746835,0.0972885002620473,2577.91666666667,0.449587845482463
37161,Rutherford County,North Carolina,NC,18050,8743,0.013,0.901,1727558,0.048341989612465,524,983,304,0.256434487742509,0.47875553579039,0.136954064520911,0.0367817369874182,0.0910741749587711,0.52124446420961,0.165211203829484,0.324794618021864,0.338939560558035,0.117407335532699,0.0536472820579166,1928.5,0.271713767176562
21051,Clay County,Kentucky,KY,5760,2604,0.001,0.979,326139,0.0669504643962848,366,802,276,0.24295245537056,0.509406744004328,0.108733545711366,0.046883452545531,0.0920238023682154,0.490593255995672,0.350646656061968,0.352099038661042,0.198976416073034,0.0419807732208313,0.0562971159831247,1364.08333333333,0.268312053271428
13245,Richmond County,Georgia,GA,37807,22692,0.021,0.474,11562741,0.0471678272655045,865,1147,408,0.423622663058321,0.344309407354073,0.133556372123048,0.0295329840852099,0.068978573379348,0.655690592645927,0.161842165181621,0.308565703790282,0.317400081968457,0.129373548475235,0.0828185005844047,1858.33333333333,0.465470852017938
13251,Screven County,Georgia,GA,3391,2007,0.014,0.652,297373,0.056060313164508,554,1044,344,0.333502452223913,0.449095213935397,0.101725012683917,0.0377980720446474,0.0778792491121258,0.550904786064604,0.174478901881037,0.415353329944077,0.25602440264362,0.0950686324351805,0.0590747330960854,1936.16666666667,0.286132392183868
13261,Sumter County,Georgia,GA,7888,3817,0.014,0.575,1082016,0.0490355565884267,650,1060,414,0.392704039571311,0.39484748557296,0.106966199505359,0.025886232481451,0.07959604286892,0.60515251442704,0.181941262237034,0.345188502395334,0.284992709852114,0.110601957925432,0.0772755675900854,1848.25,0.35168402542946
13263,Talbot County,Georgia,GA,1612,780,0.017,0.443,136392,0.0458715596330275,612,1144,398,0.298091317365269,0.448353293413174,0.108907185628743,0.0366766467065868,0.107971556886228,0.551646706586826,0.187353129673147,0.454817346720786,0.245246742149113,0.0563982055116428,0.0561845759453108,1806.75,0.338729763387298
13273,Terrell County,Georgia,GA,2054,953,0.012,0.559,249511,0.0517144463181563,642,1042,386,0.372386641325007,0.39818083084442,0.0939451534075482,0.0452077111050774,0.0902796633179473,0.60181916915558,0.204970898222432,0.317917256567563,0.342457133868177,0.0677992763882334,0.0668554349535945,1674.08333333333,0.383493454129126
20193,Thomas County,Kansas,KS,2347,1073,0.012,0.966,553045,0.023448275862069,880,1233,501,0.258851431475521,0.598170421819414,0.078265288836185,0.00525156699983059,0.0594612908690496,0.401829578180586,0.0587048618115796,0.272543877345168,0.442606415170466,0.159774056889248,0.0663707887835384,2480.25,0.354802943251688
20199,Wallace County,Kansas,KS,450,206,0.001,0.946,116960,0.0267314702308627,567,991,439,0.212241653418124,0.636724960254372,0.0723370429252782,0,0.0786963434022258,0.363275039745628,0.0597014925373134,0.263059701492537,0.367537313432836,0.248134328358209,0.0615671641791045,2639.58333333333,0.214806629834254
20201,Washington County,Kansas,KS,1634,829,0.009,0.984,258862,0.0274018944519621,578,1074,429,0.270922288642186,0.568104184457729,0.0691716481639624,0.00426985482493595,0.087532023911187,0.431895815542272,0.0794924909373382,0.408078715691352,0.299326773692387,0.147074054893837,0.0660279647850855,2357.33333333333,0.245192307692308
21195,Pike County,Kentucky,KY,17322,6204,0.001,0.983,1966363,0.0547822182308038,445,1054,317,0.205041093660998,0.552079095125722,0.121165269753438,0.0237814305476442,0.0979331109121979,0.447920904874278,0.221762495838684,0.395134826651448,0.247990678651258,0.071527084225044,0.0635849146335664,1734.41666666667,0.256570412722817
21211,Shelby County,Kentucky,KY,12740,8523,0.001,0.912,1519092,0.032573793957213,1028,1370,456,0.256858249664005,0.545524020344164,0.115740374733181,0.0230057712072101,0.0588715840514402,0.454475979655836,0.13284466625078,0.309638178415471,0.307049282595134,0.151060511540861,0.0994073611977542,2544.66666666667,0.403982184962011
21213,Simpson County,Kentucky,KY,4906,2465,0.001,0.936,869792,0.0433075283294065,706,1054,386,0.253753960600634,0.527758644441383,0.140997382559581,0.0179776828764293,0.0595123295219727,0.472241355558617,0.119951040391677,0.464953080375357,0.273521011831905,0.0889432884536924,0.0526315789473684,2217,0.318448353631033
21223,Trimble County,Kentucky,KY,2364,1592,0.001,0.949,459132,0.0421079824334797,734,1182,357,0.249826412998195,0.530343007915567,0.13581447021247,0.0247187890570754,0.0592973198166921,0.469656992084433,0.170959433354797,0.4769800386349,0.216999356084997,0.0790405666452028,0.056020605280103,2257.33333333333,0.325162433549912
21225,Union County,Kentucky,KY,4011,2128,0.001,0.957,744841,0.04321393361814,642,968,350,0.272518108223264,0.518789944610141,0.127652322113336,0.0237750319556881,0.0572645930975714,0.481210055389859,0.104914933837429,0.471014492753623,0.315479941188826,0.0618567527830288,0.046733879437093,2149.91666666667,0.298616225435094
20037,Crawford County,Kansas,KS,10335,4892,0.013,0.946,1523287,0.040033668262402,683,1092,440,0.335116224307868,0.463215258855586,0.12194301476772,0.0154741480808692,0.0642513539879571,0.536784741144414,0.0780793865191059,0.297329092414274,0.331401681843928,0.185307829724195,0.107882009498497,1922,0.355359001040583
20043,Doniphan County,Kansas,KS,1991,1240,0.015,0.966,282870,0.0344250537891465,647,1127,463,0.254200632174347,0.541507236732657,0.122608550989852,0.00815172184328731,0.0735318582598569,0.458492763267343,0.0974473257698541,0.354943273905997,0.33063209076175,0.155591572123177,0.0613857374392221,2106.16666666667,0.30719316293424
20061,Geary County,Kansas,KS,6164,3748,0.021,0.713,2538211,0.0445709281961471,999,1356,572,0.238636363636364,0.610953282828283,0.0950520833333333,0.0177951388888889,0.0375631313131313,0.389046717171717,0.0598690364826941,0.26504521359526,0.436233239787964,0.162093337490905,0.0767591726431764,2547.75,0.392110685899323
20067,Grant County,Kansas,KS,1743,888,0.013,0.655,611744,0.0293572311495674,753,1104,435,0.265034965034965,0.594405594405594,0.0853146853146853,0.00646853146853147,0.0487762237762238,0.405594405594406,0.228209531987978,0.25762129669386,0.3531558608845,0.110133104336625,0.0508802060970374,2810.25,0.267947691486523
20071,Greeley County,Kansas,KS,387,177,0.009,0.902,170753,0.0231990231990232,659,1113,532,0.158064516129032,0.627956989247312,0.0752688172043011,0.0225806451612903,0.116129032258065,0.372043010752688,0.115671641791045,0.296019900497512,0.319651741293532,0.217661691542289,0.0509950248756219,2545.16666666667,0.258922140003929
20083,Hodgeman County,Kansas,KS,426,217,0.012,0.978,146884,0.0250501002004008,597,1412,485,0.210594315245478,0.626614987080103,0.0723514211886305,0.0135658914728682,0.0768733850129199,0.373385012919897,0.0912636505460218,0.210608424336973,0.40405616224649,0.200468018720749,0.093603744149766,2612.33333333333,0.228531325762409
20089,Jewell County,Kansas,KS,888,451,0.001,0.966,157245,0.0289413556740289,467,871,366,0.173983739837398,0.611788617886179,0.11219512195122,0.0117886178861789,0.0902439024390244,0.388211382113821,0.068824065633546,0.388331814038286,0.346855059252507,0.139927073837739,0.0560619872379216,2006.41666666667,0.232753249989616
22019,Calcasieu Parish,Louisiana,LA,52476,24689,0.018,0.796,15722861,0.039338152670612,659,1183,323,0.317539891946224,0.458135444151275,0.127635381329313,0.0286970724965448,0.0679922100766428,0.541864555848725,0.129763045952909,0.341546342340183,0.306287819783117,0.148028877838356,0.0743739140854353,2254.75,0.29227187049562
22027,Claiborne Parish,Louisiana,LA,3719,1539,0.014,0.618,489776,0.0537947575809491,358,943,264,0.41225979442872,0.392149560554149,0.101147028154327,0.0195888574407865,0.074854759422017,0.607850439445851,0.202181633688483,0.439286318281752,0.229663453407746,0.0790630813461864,0.0498055132758329,1353.66666666667,0.264466880078798
22029,Concordia Parish,Louisiana,LA,5001,2039,0.016,0.696,580231,0.0621162358989005,454,954,285,0.3537109375,0.415625,0.113216145833333,0.0260416666666667,0.09140625,0.584375,0.192927308447937,0.402514734774067,0.264204322200393,0.0978388998035363,0.0425147347740668,1701.25,0.266862601028655
22037,East Feliciana Parish,Louisiana,LA,5077,2344,0.013,0.673,493325,0.0446518668012109,474,1128,305,0.338476854156297,0.449975111996018,0.124502239920358,0.0205326032852165,0.0665131906421105,0.550024888003982,0.187446197991392,0.436800573888092,0.236298421807747,0.102008608321377,0.0374461979913917,2181.41666666667,0.217289987393513
